F0	F10	F20	F30	F40	F50	F60
2L.8039630128553	0.0101010101010101	0	0	0	0	0	0
2L.8699607045244	0.33	0.336538461538462	0.237704918032787	0.166666666666667	0.101123595505618	0.100917431192661	0.0735294117647059
2L.182549817883	0.0167597765363128	0.0303030303030303	0.0434782608695652	0.0574712643678161	0.0660377358490566	0.0555555555555556	0.0172413793103448
2L.102750420943	0.0373134328358209	0	0	0.029585798816568	0.0298507462686567	0.0592105263157895	0.0505050505050505
2L.6728396022984	0	0.00961538461538462	0	0	0	0	0
2L.5956887081268	0.010752688172043	0	0	0	0	0	0
2L.5245508070724	0.0932642487046632	0.0408163265306122	0.0610687022900763	0.0547945205479452	0.0973451327433628	0.0232558139534884	0.048
2L.2328576747985	0.0232558139534884	0	0	0	0	0	0
2L.9528302191677	0.00469483568075117	0	0	0	0	0	0
2L.3218089206207	0.00432900432900433	0.06	0.0258620689655172	0.106060606060606	0.0454545454545455	0.0597014925373134	0
2L.1830199420593	0.1	0.0973451327433628	0.1	0.0194805194805195	0.00943396226415094	0	0.00980392156862745
2L.727101459239	0.147058823529412	0.161764705882353	0.205882352941176	0.210526315789474	0.3984375	0.397435897435897	0.3
2L.1864956441733	0.0128205128205128	0.025	0.0535714285714286	0.0549450549450549	0.0222222222222222	0.115384615384615	0.125
2L.5418697293721	0.0132275132275132	0.0277777777777778	0	0	0	0	0
2L.2799075415539	0.016260162601626	0.0394736842105263	0	0	0	0	0
2L.3374088702320	0	0.0117647058823529	0.00854700854700855	0.0377358490566038	0.0131578947368421	0.0263157894736842	0
2L.8969139597853	0.289940828402367	0.296	0.214953271028037	0.234972677595628	0.178571428571429	0.105882352941176	0.0633802816901408
2L.1254249206722	0	0.0235294117647059	0	0	0	0	0
2L.8391583326463	0.0272373540856031	0	0	0	0	0	0
2L.9346973801440	0.10958904109589	0.0363636363636364	0.0552147239263804	0.0769230769230769	0.0447761194029851	0.132530120481928	0.0512820512820513
2L.1244938801392	0.00584795321637427	0	0	0	0	0	0
2L.9821473716172	0.14	0.39047619047619	0.396551724137931	0.28	0.22	0.251908396946565	0.252525252525253
2L.8085940431847	0.158974358974359	0.111111111111111	0.144067796610169	0.273584905660377	0.135802469135802	0.204819277108434	0.255102040816327
2L.9832525974840	0	0	0.0136986301369863	0	0.0421052631578947	0.0142857142857143	0.0128205128205128
2L.6439190347140	0.0350877192982456	0.0813953488372093	0	0.0163934426229508	0	0	0
2L.3355007793383	0.0459183673469388	0.0310077519379845	0.0326086956521739	0.0105263157894737	0.0123456790123457	0.00952380952380952	0.021978021978022
2L.8003853511462	0.529953917050691	0.613793103448276	0.439716312056738	0.297872340425532	0.358974358974359	0.311926605504587	0.225
2L.5598415866456	0.065	0.103448275862069	0.0782608695652174	0.116279069767442	0.188034188034188	0.223684210526316	0.225
2L.2593065974661	0.0196078431372549	0	0	0	0	0	0
2L.9874965525070	0.294416243654822	0.207547169811321	0.15748031496063	0.087719298245614	0.0782608695652174	0.132352941176471	0.126984126984127
2L.3067451006085	0.0384615384615385	0.0228571428571429	0	0	0	0	0
2L.4009610974884	0.0912408759124088	0.185714285714286	0.123287671232877	0.112676056338028	0.263157894736842	0.318181818181818	0.325301204819277
2L.8891934750832	0.00632911392405063	0	0.0117647058823529	0	0	0.0125	0
2L.4555305570466	0.0846153846153846	0.168831168831169	0.118181818181818	0.102941176470588	0.109375	0.0571428571428571	0.112903225806452
2L.2370483836127	0.161111111111111	0.287769784172662	0.256410256410256	0.284974093264249	0.333333333333333	0.376068376068376	0.476190476190476
2L.4723131118894	0.00689655172413793	0.0133333333333333	0.05	0.0307692307692308	0.0108695652173913	0	0
2L.1926527937058	0.00427350427350427	0	0	0	0	0.0126582278481013	0
2L.5445399707775	0.00413223140495868	0.0294117647058824	0.0277777777777778	0	0.0198675496688742	0.0116279069767442	0.00961538461538462
2L.6399558168075	0.0506329113924051	0.00961538461538462	0.0333333333333333	0	0.00970873786407767	0	0
2L.9898460170132	0.0101010101010101	0.0105263157894737	0	0	0	0	0
2L.8388057595680	0.00574712643678161	0	0	0	0	0	0
2L.1685641974948	0.0104712041884817	0	0.00925925925925926	0	0	0.0404040404040404	0.0202020202020202
2L.6387491188219	0.158054711246201	0.178807947019868	0.193548387096774	0.248648648648649	0.285714285714286	0.152941176470588	0.146341463414634
2L.3106287816275	0.0185185185185185	0.0121951219512195	0.141025641025641	0.0576923076923077	0.0140845070422535	0	0
2L.8875546362272	0.435374149659864	0.353658536585366	0.344827586206897	0.448484848484848	0.324786324786325	0.292452830188679	0.357894736842105
2L.4982514901113	0.0173410404624277	0	0	0	0	0	0
2L.9046043866709	0.104693140794224	0.05	0.04375	0.0131578947368421	0	0	0
2L.8142351183635	0.0363636363636364	0.0111111111111111	0	0	0	0	0
2L.13201933288	0.00512820512820513	0.00952380952380952	0.0314465408805031	0.0158730158730159	0	0	0
2L.9248185102358	0.0354609929078014	0.0454545454545455	0.0480769230769231	0.0390243902439024	0	0.019047619047619	0.032967032967033
2L.3890995186974	0.0209424083769634	0.0416666666666667	0.0217391304347826	0	0	0	0
2L.9788055419320	0.452261306532663	0.311475409836066	0.398305084745763	0.31304347826087	0.19	0.333333333333333	0.313333333333333
2L.1417116136765	0.00311526479750779	0	0.027027027027027	0.0116279069767442	0	0	0
2L.4465295648215	0.0886699507389163	0.124031007751938	0.0963855421686747	0	0	0	0
2L.8943995023040	0.325396825396825	0.298969072164948	0.222222222222222	0.368421052631579	0.469387755102041	0.568965517241379	0.615384615384615
2L.9153109273636	0	0.0214285714285714	0.0404624277456647	0.0206185567010309	0.0197368421052632	0	0.0187793427230047
2L.5944706636896	0.342105263157895	0.333333333333333	0.397435897435897	0.436363636363636	0.227272727272727	0.26	0.25
2L.9945401367169	0.0099009900990099	0	0	0	0	0	0
2L.9082763653771	0.0386266094420601	0	0	0	0	0	0
2L.1645264495581	0.330357142857143	0.229508196721311	0.268518518518519	0.193181818181818	0.277777777777778	0.25	0.4
2L.3682438402065	0.0596026490066225	0.0380952380952381	0.0736842105263158	0.0390243902439024	0.0123456790123457	0.0505050505050505	0
2L.3281991313644	0.045016077170418	0.0707964601769911	0.0625	0.0117647058823529	0.046875	0.0170454545454545	0.0163934426229508
2L.9396184991995	0.404444444444444	0.288888888888889	0.375	0.478260869565217	0.46875	0.567164179104478	0.450980392156863
2L.9378331970282	0.0169491525423729	0.00943396226415094	0	0.0151515151515152	0	0	0
2L.6097453285646	0.247619047619048	0.239520958083832	0.189054726368159	0.208333333333333	0.177083333333333	0.160377358490566	0.168067226890756
2L.5509568491610	0.00427350427350427	0	0	0	0	0	0
2L.3293568625106	0.013986013986014	0	0	0	0	0	0
2L.242069582009	0.0903614457831325	0.10752688172043	0.0808080808080808	0.032258064516129	0.0675675675675676	0.0416666666666667	0.0444444444444444
2L.9247169173504	0.180327868852459	0.0921052631578947	0.0652173913043478	0.136125654450262	0.0845070422535211	0.0238095238095238	0.0205479452054795
2L.6105640375509	0.1875	0.246153846153846	0.303030303030303	0.457446808510638	0.53	0.565573770491803	0.589285714285714
2L.7050403443105	0.0031055900621118	0	0	0	0	0	0
2L.2169746766903	0.217777777777778	0.27027027027027	0.0888888888888889	0.075	0.141176470588235	0.0705882352941176	0.115384615384615
2L.478626942694	0.163879598662207	0.0661764705882353	0.12	0.179487179487179	0.177777777777778	0.0804597701149425	0.111111111111111
2L.6203426278839	0.145833333333333	0.205479452054795	0.211864406779661	0.162790697674419	0.26056338028169	0.367088607594937	0.359375
2L.64063330107	0.00519480519480519	0	0	0	0	0	0
2L.7569802691829	0.0777777777777778	0.0198019801980198	0.0206185567010309	0	0	0	0
2L.7754015136896	0	0	0	0	0	0.0101010101010101	0
2L.8315906914954	0.00537634408602151	0.0297029702970297	0.0344827586206897	0.0357142857142857	0.0428571428571429	0	0.0521739130434783
2L.4905089623325	0.0150375939849624	0.0188679245283019	0	0	0	0	0
2L.2091076863453	0.0483091787439614	0.0338983050847458	0.0344827586206897	0.0523560209424084	0.0145985401459854	0	0
2L.1332773774013	0.0104166666666667	0	0.00523560209424084	0	0	0.012987012987013	0
2L.8168254504339	0.0220994475138122	0.0480769230769231	0	0	0	0	0
2L.6992751897374	0.00505050505050505	0.0217391304347826	0	0.0391061452513966	0.0298507462686567	0.0151515151515152	0.0144927536231884
2L.2301082693286	0.214285714285714	0.371900826446281	0.393700787401575	0.527777777777778	0.52	0.504950495049505	0.32
2L.6630709641863	0.192513368983957	0.273381294964029	0.37037037037037	0.335106382978723	0.289855072463768	0.228571428571429	0.210084033613445
2L.1526944443681	0.00549450549450549	0	0	0	0	0	0
2L.8037719588725	0.0689655172413793	0.136752136752137	0.228813559322034	0.186915887850467	0.244444444444444	0.329113924050633	0.0775862068965517
2L.6801056621237	0.44	0.3625	0.305882352941176	0.225806451612903	0.301204819277108	0.245283018867925	0.462264150943396
2L.5530464469263	0.275735294117647	0.314285714285714	0.391666666666667	0.561643835616438	0.568345323741007	0.345679012345679	0.428571428571429
2L.3948221587932	0.376623376623377	0.355704697986577	0.357798165137615	0.319148936170213	0.153846153846154	0.115044247787611	0.27
2L.3179188623831	0.491452991452991	0.545454545454545	0.5	0.336842105263158	0.311320754716981	0.216494845360825	0.246153846153846
2L.9945251731422	0.0265957446808511	0.0208333333333333	0	0	0	0	0
2L.760332819985	0.139784946236559	0.192771084337349	0.107142857142857	0.347222222222222	0.412213740458015	0.1625	0.296703296703297
2L.9801934104874	0.0136986301369863	0	0	0	0	0	0
2L.1314817380776	0.0574162679425837	0.0882352941176471	0.165289256198347	0.125	0.072289156626506	0.0740740740740741	0.0645161290322581
2L.993892317125	0.0330188679245283	0	0	0	0	0	0
2L.9059836800376	0.0787037037037037	0.0693069306930693	0.0425531914893617	0.0482758620689655	0.108108108108108	0.0645161290322581	0.0410958904109589
2L.7510740369261	0.195652173913043	0.162162162162162	0.153225806451613	0.131147540983607	0.201438848920863	0.252631578947368	0.17741935483871
2L.9260325020898	0.0330188679245283	0.0816326530612245	0.0666666666666667	0.0483870967741935	0.0476190476190476	0.0111111111111111	0
2L.3703807854232	0.114695340501792	0.207317073170732	0.192307692307692	0.0735294117647059	0.161137440758294	0.0909090909090909	0.168316831683168
2L.7603422810173	0.234285714285714	0.294478527607362	0.316546762589928	0.69047619047619	0.467889908256881	0.637254901960784	0.549019607843137
2L.1815125945295	0.5	0.43010752688172	0.39247311827957	0.361702127659574	0.395061728395062	0.408450704225352	0.426666666666667
2L.3323562168867	0.0218579234972678	0	0	0	0	0	0
2L.8043609720559	0.00980392156862745	0	0	0	0	0	0
2L.1748799715186	0.129943502824859	0.0297029702970297	0.0427350427350427	0.134328358208955	0.108910891089109	0.0967741935483871	0.188888888888889
2L.7561968477640	0.00543478260869565	0.015748031496063	0.008	0.0153846153846154	0.0253164556962025	0.0388349514563107	0
2L.4398219712295	0.133333333333333	0.261682242990654	0.0909090909090909	0.455056179775281	0.523364485981308	0.648	0.594339622641509
2L.1307459988296	0.360655737704918	0.366666666666667	0.436363636363636	0.430379746835443	0.339130434782609	0.192771084337349	0.406593406593407
2L.1940583008001	0.310160427807487	0.355140186915888	0.402439024390244	0.348623853211009	0.343283582089552	0.4	0.364485981308411
2L.3306752872014	0.195744680851064	0.311320754716981	0.25	0.417808219178082	0.388888888888889	0.293103448275862	0.435114503816794
2L.4444642404094	0.0201612903225806	0.00714285714285714	0.0294117647058824	0.00628930817610063	0.025974025974026	0.015748031496063	0
2L.7427457891761	0	0	0.0666666666666667	0.117647058823529	0.0975609756097561	0.149425287356322	0.152317880794702
2L.7744802276172	0.0320284697508897	0.0602409638554217	0	0.0422535211267606	0.03125	0.0659340659340659	0
2L.9241458264242	0.0925925925925926	0.0416666666666667	0.166666666666667	0.0754716981132075	0.108843537414966	0.134146341463415	0.0819672131147541
2L.9720018219741	0.0272373540856031	0	0	0	0	0	0
2L.1465937398349	0.00873362445414847	0.0381679389312977	0.0789473684210526	0.104477611940299	0.0348837209302326	0.140350877192982	0.175925925925926
2L.292602917568	0.22093023255814	0.165354330708661	0.256756756756757	0.315315315315315	0.178217821782178	0.138461538461538	0.192
2L.230342296750	0.00576368876080692	0	0	0	0	0	0
2L.4695939392735	0.170818505338078	0.220183486238532	0.178082191780822	0.125	0.106666666666667	0.135714285714286	0.127906976744186
2L.3429755646524	0.424892703862661	0.425373134328358	0.389473684210526	0.461538461538462	0.342105263157895	0.414141414141414	0.448818897637795
2L.1404265877083	0.222826086956522	0.208333333333333	0.340740740740741	0.269662921348315	0.189473684210526	0.252631578947368	0.384615384615385
2L.6189265791422	0.0111731843575419	0	0	0	0	0	0
2L.550127288206	0.1	0.117021276595745	0.04	0.0158730158730159	0.0235294117647059	0.108433734939759	0.10126582278481
2L.9604637872927	0.355140186915888	0.260504201680672	0.192982456140351	0.235955056179775	0.15929203539823	0.265060240963855	0.184873949579832
2L.4774939292443	0.0209580838323353	0.0427807486631016	0.0149253731343284	0	0	0	0
2L.1118942689746	0.00446428571428571	0.0289855072463768	0.0134228187919463	0	0.00671140939597315	0	0
2L.1682259227696	0.0584192439862543	0.0779220779220779	0.133757961783439	0.038961038961039	0.0578034682080925	0.0263157894736842	0.0416666666666667
2L.3088919881086	0.0437710437710438	0.0384615384615385	0.0289855072463768	0.00584795321637427	0	0	0
2L.8987731955094	0.110481586402266	0.136363636363636	0.154761904761905	0.0689655172413793	0.0901639344262295	0.0846153846153846	0.0546875
2L.1142184873709	0	0	0	0	0.00900900900900901	0	0
2L.5662966129352	0.0828025477707006	0.210526315789474	0.318840579710145	0.306451612903226	0.176470588235294	0.13265306122449	0.0394736842105263
2L.3775412196459	0	0	0	0.00452488687782805	0	0	0
2L.5777744817623	0.00598802395209581	0	0	0	0	0	0
2L.2843733150665	0.041522491349481	0	0.00564971751412429	0	0	0	0
2L.2680093558774	0.388888888888889	0.389473684210526	0.382352941176471	0.441176470588235	0.547008547008547	0.696969696969697	0.647727272727273
2L.6930422589401	0	0	0.0175438596491228	0.0317460317460317	0	0	0
2L.9163340485783	0.0186915887850467	0.0666666666666667	0.12962962962963	0.103448275862069	0.134751773049645	0.191176470588235	0.265625
2L.4098240853213	0.0352112676056338	0	0.0561797752808989	0.0141843971631206	0.0634920634920635	0	0
2L.1653800237735	0.180921052631579	0.172185430463576	0.217391304347826	0.277777777777778	0.279411764705882	0.196969696969697	0.195488721804511
2L.7018547774760	0	0	0.00740740740740741	0	0	0	0
2L.6828120968500	0.406451612903226	0.393617021276596	0.495575221238938	0.371428571428571	0.513888888888889	0.388235294117647	0.412698412698413
2L.5609850211985	0.0430769230769231	0.0740740740740741	0.0287769784172662	0.0222222222222222	0.0176991150442478	0.04	0.0319148936170213
2L.1157154717654	0.0166666666666667	0.0458715596330275	0	0	0.0208333333333333	0	0.00847457627118644
2L.9855664687022	0.0865384615384615	0	0.0260869565217391	0	0.0217391304347826	0	0
2L.2487736532076	0.161971830985915	0.184615384615385	0.0714285714285714	0.0212765957446809	0.0338983050847458	0.0597014925373134	0.0602409638554217
2L.5253815237492	0	0	0	0	0	0	0.0144927536231884
2L.8642808183369	0.00898203592814371	0.00740740740740741	0	0	0	0	0
2L.9249034320128	0.240506329113924	0.301075268817204	0.322033898305085	0.258620689655172	0.280898876404494	0.528571428571429	0.506666666666667
2L.6782038513414	0.0215827338129496	0	0.0165289256198347	0	0	0	0.00925925925925926
2L.427680559866	0.0604651162790698	0.058252427184466	0.12987012987013	0.112676056338028	0.0827067669172932	0.0392156862745098	0.140845070422535
2L.8102922389027	0.276995305164319	0.325842696629214	0.301587301587302	0.256637168141593	0.294117647058824	0.411764705882353	0.381578947368421
2L.8662928813311	0.115183246073298	0.109243697478992	0.0656934306569343	0.0818181818181818	0.114035087719298	0.0540540540540541	0.0569105691056911
2L.5781394213055	0.0674846625766871	0	0.0416666666666667	0	0	0	0
2L.716003803953	0.0325732899022801	0	0.0810810810810811	0.0333333333333333	0.0512820512820513	0.0440251572327044	0.0465116279069767
2L.7598419951485	0.4	0.49438202247191	0.220779220779221	0.3	0.34	0.406779661016949	0.346938775510204
2L.70977353196	0.0153061224489796	0.0236220472440945	0.0352941176470588	0.0352941176470588	0.00826446280991736	0.0113636363636364	0
2L.7662090427530	0.0802675585284281	0.121212121212121	0.0819672131147541	0.0217391304347826	0	0.01	0
2L.6481470637706	0.00689655172413793	0.0526315789473684	0.0666666666666667	0.0266666666666667	0.0958904109589041	0.0409356725146199	0.00892857142857143
2L.3704640010105	0.138709677419355	0.178343949044586	0.190839694656489	0.224489795918367	0.291666666666667	0.175438596491228	0.244444444444444
